duration,artist_familiarity,artist_hotttnesss,tempo,loudness,key,time_signature,end_of_fade_in,mode,start_of_fade_out,song_hotttnesss
405.52444,0.439191646,0.233047853,124.996,12.98,7,4,0,1,400.916,0.235396042
419.76118,0.034617323,0,131.611,10.383,6,4,0.241,1,409.263,0.2
363.41506,0.63939648,0.430942043,106.998,18.327,4,3,4.87,0,343.905,0.270775999
235.12771,0.636109171,0.371573624,111.518,8.567,0,4,0.119,1,225.686,0.460484845
227.76118,0.520726488,0.359260264,90.993,6.53,6,4,4.319,1,214.494,0.215080319
280.00608,0.851351443,0.582346374,117.574,5.342,9,4,0,1,276.764,0.724133953
194.71628,0.468976865,0.385124119,80.029,13.362,4,3,2.363,1,185.162,0.266955186
295.91465,0.49399508,0.372179878,106.534,12.022,2,4,0.265,1,281.281,0.375984302
237.89669,0.595645308,0.292906769,163.664,7.441,11,4,0,0,229.988,0.249065795
390.37342,0.447009091,0.389314397,119.992,8.415,4,4,2.229,0,376.245,0.306699165
263.18322,0.630871879,0.415114608,92.028,6.933,9,4,0,1,250.729,0.48456253
246.12526,0.555904123,0.395478861,158.12,15.693,2,4,0.136,1,241.099,0.636022386
153.59955,0.496224085,0.347249717,119.317,14.342,11,4,0.311,0,143.499,0.360370583
259.02975,0.826075467,0.599602643,150.064,3.561,10,7,0.077,1,252.935,0.681975088
272.74404,0.639436949,0.430942043,160.028,11.812,10,4,0.264,1,257.538,0.270775999
216.60689,0.593216548,0.444904177,169.875,9.679,5,4,3.483,0,203.999,0.4785044
444.9171,0.625186797,0.388800313,65.005,5.999,11,4,0,1,432.048,0.265861049
135.8624,0.616698192,0.45608052,121.993,9.956,7,4,0,1,130.194,0.313562114
272.50893,0.889613555,0.593808365,106.967,5.126,11,4,0,1,259.349,0.327736683
162.29832,0.817256939,0.735208878,170.995,10.06,9,4,2.206,1,156.415,0.578755678
282.43546,0.712662163,0.430697046,102.91,6.472,9,4,0,1,279.899,0.548678056
303.51628,0.584998278,0.402044106,85.006,7.751,4,4,0,1,289.977,0.460541281
168.30649,0.73379894,0.544257506,170.217,10.351,4,4,2.003,1,168.306,0.678728981
211.12118,0.929030287,0.791500973,126.725,5.646,0,4,0.177,1,204.074,0.8256561
87.14404,0.40475607,0.307504806,137.07,3.254,11,4,0.125,0,83.273,0.22154866
497.13587,0.563421563,0.402033856,96.028,9.507,5,5,0.717,1,478.894,0.604500739
298.05669,0.606193496,0.407344288,180.974,4.304,10,4,0,0,295.184,0.334706549
309.49832,0.410145992,0.310309149,115.072,7.821,9,4,0.411,1,300.809,0.265861049
60.21179,0.640695921,0.449602656,87.599,7.459,2,4,0.073,1,60.212,0.485761153
130.63791,0.775797363,0.601186059,87.657,13.143,2,5,0.086,1,116.686,0.759068343
251.402,0.732571745,0.457981674,127.27,10.062,5,5,0.282,0,237.819,0.345802234
147.40853,0.516021359,0.34852689,168.34,13.051,0,4,0.321,1,144.486,0.308045152
393.89995,0.544161995,0.370620402,135.39,7.736,2,4,0.357,1,389.671,0.566312581
229.0673,0.82735726,0.75292789,101.43,6.947,0,4,0.409,1,219.208,0.469873001
278.36036,0.458292314,0.281724673,123.013,12.796,2,4,0.247,1,272.446,0.43965466
296.30649,0.631665135,0.419387342,166.891,12.712,11,4,0.154,1,287.01,0.527818137
163.81342,0.668370612,0.45755391,227.25,4.563,6,4,0,0,163.813,0.544133569
242.83383,0.479755041,0.34054408,75.297,19.173,2,5,0,1,232.594,0.265861049
210.23302,0.802925395,0.528614974,69.555,6.647,7,7,0,1,210.233,0.407233015
242.62485,0.798158656,0.475393063,105.498,11.555,4,4,2.984,0,230.917,0.518340538
183.11791,0.609123875,0.46236784,95.924,5.184,7,3,0.137,1,179.119,0.473346541
205.24363,0.760636112,0.54724366,111.963,11.536,11,4,0,1,192.604,0.528782481
226.37669,0.499308967,0.442968189,144.052,2.957,0,4,0.218,1,221.333,0.611214623
315.16689,0.826513629,0.628228387,100.075,13.097,2,4,0,1,293.21,0.443291312
192.62649,0.748320703,0.545865917,90.103,12.366,9,4,0.415,0,187.675,0.548950856
106.39628,0.677550149,0.492132221,83.335,5.726,6,3,0,1,106.396,0.679853999
274.78159,0.803087355,0.501825944,96.02,9.061,11,4,4.812,1,265.346,0.48306456
324.07465,0.872536599,0.610731463,101.66,5.746,2,4,0,1,324.075,0.431394611
283.48036,0.731065756,0.509878708,195.633,6.594,9,4,0,1,283.48,0.43965466
231.47057,0.517480572,0.43280431,151.004,5.752,4,1,3.727,1,217.977,0.215080319
45.45261,0.492669503,0.33137317,95.985,10.817,11,4,0.212,0,45.453,0.440187398
386.66404,0.609819761,0.419967936,186.075,4.151,8,3,8.052,1,369.023,0.48456253
201.22077,0.669726188,0.427914247,176.138,28.25,5,3,0.303,0,186.027,0.215080319
286.74567,0.565604752,0.414011295,134.864,7.997,2,4,2.444,1,274.309,0.591754161
232.75057,0.649583107,0.461345852,104.705,2.42,3,4,0.09,0,228.421,0.587102737
128.41751,0.775086058,0.605191153,154.873,7.766,2,4,2.107,1,124.72,0.813129444
219.29751,0.414242083,0.405354092,102.374,9.909,6,4,0,0,205.311,0.537503904
212.84526,0.537532967,0.369870107,139.967,10.187,0,1,0,1,197.474,0.450762242
199.73179,0.421960437,0.232748678,118.137,13.148,5,4,0.067,1,197.526,0.250921416
204.01587,0.494269055,0.378208271,106.963,9.819,0,4,0.375,1,192.493,0.409333655
191.29424,0.80704348,0.587194102,104.208,4.689,9,5,0,1,175.543,0.828400264
204.5122,0.698291624,0.453850265,180.823,6.866,6,4,0.206,1,189.057,0.480238748
186.8273,0.606975737,0.386289651,164.93,6.975,7,4,0.313,1,177.627,0.38293509
152.76363,0.612953154,0.454541929,126.968,9.774,5,3,4.307,1,150.013,0.392008771
164.362,0.653340693,0.449608088,158.84,9.796,6,3,0.168,1,151.731,0.372530039
302.75873,0.522693398,0.364367567,107.778,8.517,0,4,0,1,294.168,0.408110884
221.93587,0.565971267,0.384018129,182.949,6.236,1,3,7.1,1,197.782,0.239629098
210.07628,0.50710874,0.353532628,141.63,5.061,8,4,0.183,1,196.737,0.482137585
290.11546,0.685502832,0.446732968,167.772,12.798,0,4,0.083,1,272.341,0.443291312
100.75383,0.432839367,0.366905853,91.434,29.999,2,4,1.216,0,91.539,0.407233015
223.99955,0.847451713,0.779968005,156.005,3.709,7,4,0.409,1,218.511,0.683647342
361.24689,0.592699548,0.429545085,167.504,8.294,2,3,0,0,361.247,0.474147941
272.03873,0.472468368,0.31318008,112.398,6.564,6,4,0,1,265.282,0.319565987
267.91138,0.449689259,0.349981054,93.368,8.945,5,4,0.135,0,254.247,0.265861049
212.13995,0.652367864,0.437964733,86.092,4.727,0,3,0,0,212.14,0.212045405
155.11465,0.556531086,0.370138414,96.737,10.313,9,1,1.025,1,148.805,0.375984302
232.82893,0.592665335,0.370329865,102.889,6.051,10,4,0.16,1,220.212,0.777048955
184.68526,0.540750151,0.379651219,87.806,20.691,7,4,0.297,1,174.631,0.436696165
292.91057,0.626803106,0.405234691,89.949,9.11,6,4,0.413,0,289.808,0.523759152
204.90404,0.751216348,0.461230677,135.264,4.696,3,4,0.322,0,197.683,0.447135796
556.06812,0.713782886,0.529166983,122.984,6.817,9,5,0,0,538.674,0.505487343
188.89098,0.892688611,0.852186238,131.953,6.969,5,4,3.855,1,174.225,0.635536649
225.82812,0.744844377,0.447386029,130.053,3.951,7,4,1.303,1,222.203,0.55936523
329.53424,0.90284076,1.021255587,111.201,5.019,5,4,0,0,311.025,0.8622545
288.65261,0.679011869,0.360871465,159.991,6.225,3,4,0.087,0,281.269,0.438545889
229.69424,0.764287182,0.576294651,157.103,6.525,1,4,0,0,223.086,0.365143804
286.06649,0.547938241,0.374791219,84.983,12.519,10,4,0.444,0,277.583,0.457337011
102.13832,0.423401377,0.375652824,94.547,13.742,0,4,0.408,0,102.138,0.239320947
270.62812,0.063391824,0.289191235,96.596,12.325,4,3,0.101,0,248.947,0.21
261.35465,0.698452539,0.502974636,168.242,6.653,4,4,0.183,1,245.499,0.253834736
148.61016,0.630630038,0.417499645,110.771,12.345,7,3,0.177,1,139.952,0.413739836
189.57016,0.720823972,0.437464554,177.281,12.485,11,1,0.171,0,185.765,0.413739836
172.90404,0.908984296,0.562506672,93.029,4.064,1,4,0,1,169.744,0.74498651
361.9522,0.044595915,0,173.776,5.417,4,4,0.485,1,356.153,0.2
231.60118,0.809828092,0.539644312,106.961,10.067,1,5,0,0,226.975,0.549998637
128.15628,0.661080168,0.442765842,193.637,16.117,9,4,0,1,124.285,0.570919571
159.29424,0.689800593,0.533842727,110.096,3.276,5,4,0.136,1,156.45,0.515963631
343.37914,0.482615301,0.362116006,124.343,9.193,2,4,0,1,343.379,0.550326336
57.44281,0.79789001,0.531399329,92.502,21.488,1,1,2.119,1,52.547,0.215080319
198.63465,0.608703568,0.362218957,163.92,8.61,11,4,0.297,1,189.812,0.445454525
225.07057,0.399889943,0.276394576,88.489,14.941,6,1,0.585,0,217.554,0.304169503
176.01261,0.608824805,0.428650989,138.836,10.581,4,4,0,0,172.339,0.386477291
113.05751,0.113542933,0,72.582,17.609,4,3,0,1,113.058,0.17
118.38649,0.822034962,0.47701979,119.983,9.035,10,4,0,1,105.54,0.573019828
215.30077,0.53002231,0.409244639,188.626,10.232,7,1,0.168,1,200.818,0.215080319
84.11383,0.553104833,0.360350448,100.399,21.669,1,4,0.168,1,84.114,0.212045405
356.93669,0,0.293089232,106.492,9.102,8,4,0.589,0,341.293,0.21
122.17424,0.701441759,0.504307726,185.453,5.218,2,7,0.096,1,118.062,0.704649756
337.162,0.488008882,0.31401179,105.994,4.152,0,4,0.253,1,327.959,0.365603163
125.02159,0.575191769,0.464156504,82.461,15.036,7,4,0,1,114.248,0.345802234
189.17832,0.73118423,0.549204384,152.899,14.683,0,4,0,0,189.178,0.313562114
486.97424,0.614887588,0.377828215,86.308,7.655,9,4,2.339,0,478.215,0.511424326
146.9122,0.556410013,0.396596275,79.112,13.254,10,3,0.194,1,140.167,0.265861049
230.05995,0.605109702,0.398547535,150.226,4.134,10,4,1.071,0,211.348,0.645578916
176.90077,0.410850088,0.2543565,118.563,11.323,11,4,0.253,0,167.189,0.197978947
211.59138,0.785230454,0.515058318,152.208,5.809,4,1,0,1,203.343,0.372530039
182.15138,0.617473325,0.442948945,158.795,8.649,11,4,0.364,1,174.312,0.375984302
180.08771,0.476986277,0.335607264,130.831,11.826,7,1,0.165,1,167.091,0.413752422
145.3971,0.603602148,0.409484253,94.754,6.264,0,4,0,0,145.397,0.474054831
183.97995,0.763010513,0.537675628,87.779,3.861,11,4,0.103,1,174.527,0.645543023
229.58975,0.696816892,0.482100019,102.984,8.064,7,4,0,1,229.59,0.64102029
228.46649,0.502942307,0.396357754,159.784,8.394,1,1,0.345,0,220.973,0.416934464
472.39791,0.909324834,0.677087547,121.518,6.736,3,5,0.27,1,464.242,0.81689746
349.80526,0.873238653,0.519965479,143.59,9.454,5,4,0,1,345.281,0.805691387
265.32526,0.6214867,0.463608077,132.974,6.145,11,4,0.42,0,260.807,0.540935877
247.24853,0.640720629,0.413296282,169.994,5.603,9,4,0,1,242.985,0.516396407
225.95873,0.431065291,0.333858125,87.76,9.598,7,7,0,1,211.342,0.445454525
214.5171,0.818319359,0.667294596,114.954,14.309,4,1,0,1,205.607,0.482535379
371.87873,0.565102058,0.360054673,87.003,13.08,10,4,0,1,342.57,0.401486711
250.8273,0.702677511,0.516658581,99.995,4.535,7,1,0,1,243.635,0.637828866
241.162,0.642030477,0.445222198,174.424,5.056,2,7,0,1,227.915,0.638658134
263.05261,0.873627174,0.560205546,129.997,6.502,1,4,0,1,263.053,0.67082722
257.48853,0.567313224,0.580013183,117.988,7.762,10,4,0.375,0,248.337,0.22154866
356.25751,0.628102577,0.39560835,94.557,11.893,7,4,0,1,341.188,0.427446571
235.15383,0.908984296,0.562506672,91.026,4.13,4,4,0,0,230.946,0.487112195
219.01016,0.514624265,0.369511565,134.985,7.687,4,3,0,1,205.851,0.288481643
295.1571,0.663952863,0.39207578,88.12,7.687,11,5,0,1,295.157,0.567591725
85.9424,0.853725857,0.550991009,212.293,5.542,11,4,0.196,1,83.069,0.652359289
152.94649,0.506307966,0.429547122,104.231,9.428,2,1,2.281,0,140.249,0.460484845
241.08363,0.773075676,0.586729913,99.761,8.021,9,1,0.078,1,225.216,0.538422403
319.84281,0.55454855,0.411545814,92.971,4.325,3,4,0,0,312.041,0.624833534
154.93179,0.655921418,0.578301634,100.042,15.433,5,4,0.107,0,136.615,0.596840704
272.97914,0.639436949,0.430942043,108.014,12.958,11,4,0.253,0,256.377,0.327736683
253.85751,0.146601317,0,183.801,9.924,5,4,0.212,1,248.837,0.215080319
482.21995,0.584266182,0.451570771,112.964,11.689,5,3,0,1,482.22,0.215080319
240.79628,0.829851316,0.581505803,136.147,5.353,4,4,0.103,0,231.253,0.636635971
194.24608,0.195130913,0.373845335,105.156,16.904,7,3,0,1,185.208,0.524182372
390.63465,0.448644086,0.325563671,137.349,5.252,7,4,0.194,1,378.851,0.394394856
316.81261,0.569860089,0.414667368,90.689,12.936,5,3,0,1,300.141,0.57010593
288.02567,0.720711058,0.522047955,146.29,5.729,11,4,0,0,276.376,0.69621714
355.5522,0.717991695,0.497711444,146.022,7.894,8,4,3.785,1,340.776,0.676769509
138.762,0.443162398,0.30045446,235.318,26.458,2,4,0.873,1,131.425,0.191299942
209.6322,0.743129776,0.493566843,113.312,8.745,1,3,0,1,197.242,0.547003914
253.23057,0.842368944,0.604655128,153.069,5.205,5,4,0,0,253.231,0.430160637
189.70077,0.550233065,0.344398982,141.053,9.318,2,1,0.34,1,184.059,0.460484845
78.21016,0.620501925,0.301847095,124.429,3.716,10,3,0,0,78.21,0.469712431
204.9824,0.628196686,0.380802089,86.435,6.024,7,3,0,1,204.982,0.71238405
145.55383,0.634226963,0.443708895,120.427,12.824,10,4,0.235,0,136.998,0.48456253
202.13506,0.80955221,0.583147022,109.441,3.778,5,4,0,1,191.959,0.233655018
260.51873,0.467054185,0.374557926,105.863,10.646,10,4,0.189,1,250.729,0.26355951
258.16771,0.612543004,0.459660463,117.936,5.193,11,4,0,1,249.406,0.427446571
191.63383,0.485921286,0.353156297,78.843,5.648,7,7,0.661,1,186.41,0.265213628
283.79383,0.528835698,0.343133497,107.183,7.961,0,1,0,1,260.725,0.334706549
208.84853,0.523653408,0.348434197,111.523,9.186,3,1,0.334,1,195.587,0.334706549
209.94567,0.051241396,0.170592499,99.98,8.318,3,4,2.235,0,204.481,0.299320442
230.00771,0.560351641,0.365026438,108.292,6.564,10,4,0.247,0,225.599,0.375984302
264.41098,0.856317427,0.53635118,142.069,5.011,9,4,0.072,1,249.574,0.652878392
483.39546,0.534392294,0.345174319,70.256,33.045,9,3,0.571,0,457.189,0.334706549
344.68526,0.448013836,0.348295197,190.038,8.627,5,4,11.418,0,333.752,0.360370583
384.67873,0.760636112,0.54724366,169.038,14.199,4,4,0,0,373.847,0.882530152
159.76444,0.482805248,0.293827445,96.096,10.012,9,1,3.03,1,154.529,0.228579956
294.47791,0.400284059,0.289976449,107.836,6.112,2,3,0.2,1,285.199,0.261873514
251.97669,0.611171822,0.399967758,95.044,7.378,2,4,0,1,242.051,0.258496447
371.33016,0.506976844,0.414196481,110.909,16.532,0,4,0.212,1,345.803,0.375984302
210.02404,0.610330728,0.407821565,136.835,9.737,1,1,0.292,1,200.516,0.334706549
330.73587,0.674918816,0.479187492,93.42,8.163,4,1,0,1,330.736,0.304169503
216.842,0.737037558,0.539245418,92.897,4.264,10,4,0,1,213.02,0.788388183
279.35302,0.601305751,0.363675677,99.024,12.474,9,4,0.433,1,261.288,0.445454525
252.99546,0.626957723,0.434859589,80.084,11.061,1,4,0.514,0,241.424,0.475638468
580.70159,0.495796932,0.389498817,146.331,4.523,0,4,5.294,1,580.702,0.401486711
218.90567,0.821844255,0.592439486,157.715,4.707,0,4,0,0,209.2,0.68109203
255.03302,0.709010525,0.553566172,175.673,4.393,9,4,0.449,1,251.275,0.327736683
148.74077,0.55746022,0.386151631,124.059,9.636,0,4,0.192,1,141.607,0.547952942
92.76036,0.614261764,0.417413024,163.086,6.769,4,4,0,0,85.664,0.594359366
226.0371,0.426723679,0.332737198,143.963,4.945,1,4,0.125,0,220.862,0.262308997
140.87791,0.766826205,0.549445961,86.901,22.435,5,5,0.36,0,140.878,0.383934684
190.06649,0.683455701,0.42712297,129.584,14.023,7,4,0.321,0,184.866,0.618352389
186.20036,0.617608694,0.405967369,156.285,13.845,7,1,0.148,1,171.764,0.299877488
180.40118,0.534464352,0.368689373,63.255,12.931,0,4,3.622,1,170.127,0.427446571
237.21751,0.899934952,0.68365806,188.91,7.057,1,5,0,1,226.116,0.47643522
324.23138,0.744641246,0.579988982,87.899,9.057,4,1,12.452,0,317.44,0.685351118
126.53669,0.559991415,0.362902986,92.591,8.515,5,4,3.46,1,122.183,0.212045405
98.76853,0.501921164,0.34425375,195.755,3.423,11,4,0,0,98.769,0.270775999
286.58893,0.574400789,0.446071584,97.265,4.627,9,3,0.165,1,282.517,0.536788886
228.30975,0.629463245,0.424791236,131.297,9.603,0,4,0.305,1,223.875,0.323112121
207.28118,0.612657824,0.457611174,123.007,8.337,6,4,0,0,207.281,0.407233015
135.8624,0.484333758,0.335935512,99.959,3.312,1,5,0.311,0,132.888,0.355285536
146.33751,0.577276089,0.376939984,104.989,25.651,1,1,0.347,0,137.143,0.215080319
393.63873,0.618692142,0.42272137,135.503,6.619,1,5,0.179,1,379.478,0.543524277
283.48036,0.733433227,0.455558797,84.992,4.076,0,4,0.113,0,280.88,0.687873715
229.66812,0.570825323,0.403588238,79.96,19.293,2,3,0.276,1,224.949,0.266955186
208.95302,0.887386081,0.791143002,105.095,6.052,4,4,3.245,1,200.969,0.872229023
170.1873,0.756790992,0.458697013,129.956,4.149,1,5,0.165,0,161.576,0.215080319
425.16853,0.679011869,0.360871465,120.006,5.36,11,4,0.061,1,408.683,0.499859691
141.84444,0.503235536,0.336744986,163.024,7.198,10,4,3.46,1,134.078,0.304169503
208.03873,0.479755041,0.34054408,173.649,16.444,7,4,0.206,1,197.851,0.265861049
132.44036,0.121187298,0,75.064,9.923,9,4,0,1,121.713,0.2
231.10485,0.523653408,0.348434197,112.717,14.039,2,1,0.162,1,218.035,0.503381236
274.85995,0.760270106,0.496071347,177.942,6.696,1,4,0.14,1,267.952,0.706000517
239.12444,0.58913627,0.409248013,50.499,5.254,0,1,0.177,1,231.195,0.445454525
235.12771,0.620379479,0.407898466,129.976,4.499,10,4,3.506,0,227.968,0.246950841
196.5971,0.640574149,0.454714841,107.848,8.749,9,4,0.316,1,183.409,0.427446571
257.30567,0.643016666,0.461517204,110.096,16.945,0,4,0.299,1,248.471,0.360370583
79.64689,0.822843255,0.531436737,196.482,19.771,0,3,0,1,71.721,0.38293509
226.11546,0.597281478,0.39846996,102.093,7.551,11,3,0,0,226.115,0.60164471
302.2624,0.562614768,0.358435364,163.773,7.657,7,4,0,1,294.551,0.212045405
163.21261,0.500388859,0.355625946,119.787,29.054,1,4,9.898,1,163.213,0.460541281
212.53179,0.561589946,0.420570307,100.232,6.159,4,4,0.183,0,209.711,0.266955186
218.06975,0.701118744,0.415441656,177.886,6.25,1,4,0.299,1,203.941,0.609043943
222.64118,0.541404969,0.446445662,140.033,7.381,5,4,0,1,217.455,0.239629098
262.47791,0.698452539,0.502974636,156.084,6.53,1,4,0.177,0,256.279,0.319565987
87.58812,0.48177182,0.282491646,104.752,13.767,5,4,2.096,0,82.837,0.456858867
228.10077,0.513467522,0.383677982,66.201,6.18,8,3,0.108,1,222.163,0.236673252
253.90975,0.632041754,0.387911599,136.945,5.548,9,4,0.107,1,244.727,0.576399981
199.8624,0.674970293,0.424953084,131.281,21.82,5,4,0.287,1,187.96,0.504034341
222.64118,0.585514007,0.364914035,141.602,13.324,8,4,0,1,219.214,0.654276263
169.63873,0.873238653,0.519965479,114.179,5.176,8,1,0,1,166.934,0.735346456
219.16689,0.281409367,0.370346773,163.987,6.493,10,4,0.631,1,202.362,0.265861049
257.61914,0.675384812,0.633339909,136.842,13.776,4,1,0,1,248.9,0.702551585
236.35546,0.575805715,0.397170341,131.388,9.975,10,4,3.065,1,225.414,0.593251652
121.73016,0.703348289,0.449052575,116.664,7.124,9,4,0.218,1,110.748,0.589207726
209.60608,0.809828123,0.539644312,90.032,8.975,7,4,0,1,209.606,0.447135796
219.74159,0.426503148,0.333384571,199.955,8.522,0,4,0,1,213.02,0.270775999
101.85098,0.053409973,0,116.243,17.073,5,3,3.239,1,92.276,0.22
1071.882,0.823548253,0.507115549,90.264,6.1,4,4,0.078,0,1043.458,0.699426728
391.00036,0.425417297,0.299624038,112.93,10.775,7,4,0.115,1,382.409,0.319565987
285.46567,0.709010525,0.553566172,108.039,5.067,2,4,0.229,1,274.872,0.715894796
250.27873,0.569741152,0.412240601,98.431,11.657,1,4,0,1,250.279,0.405115722
488.17587,0.708368204,0.459809422,141.192,6.183,4,4,0,0,485.32,0.266955186
200.88118,0.545803433,0.336141578,137.923,4.594,0,4,0.177,1,193.138,0.491311144
344.73751,0.171667383,0,61.78,27.284,2,4,2.932,1,335.197,0.2
205.29587,0.623823768,0.441106359,112.109,14.526,10,3,0.369,1,196.36,0.334706549
266.65751,0.646322062,0.460853145,160.059,7.255,5,4,0,1,262.589,0.266955186
449.74975,0.840963901,0.587869152,146.77,8.239,8,1,0,1,446.74,0.693961617
227.81342,0.613598057,0.377720338,141.999,9.46,0,4,3.744,1,219.051,0.355285536
171.59791,0.844039532,0.524378988,152.273,5.829,10,4,0.096,0,155.597,0.603860471
243.51302,0.951487818,0.658924824,167.971,4.413,9,4,2.467,1,230.51,0.848463885
299.80689,0.611180947,0.39903377,131.635,5.341,9,4,0,1,289.007,0.262479842
173.50485,0.703690572,0.529195922,83.481,7.339,7,4,0.16,1,165.901,0.372530039
197.09342,0.892688611,0.830356766,89.966,6.45,11,4,5.822,1,185.4,0.587748265
152.13669,0.661080168,0.442765842,151.294,12.464,0,1,0.177,1,146.135,0.387026532
234.78812,0.515279199,0.34424658,99.644,6.276,2,4,0,1,220.752,0.445454525
168.56771,0.732571745,0.457981674,189.263,8.683,1,4,0,0,163.283,0.33888672
249.23383,0.467054185,0.374557926,90.963,5.442,1,4,0.34,1,238.353,0.281209764
344.842,0.738594499,0.467071006,91.879,3.879,11,4,0,0,334.658,0.454192988
151.09179,0.560829802,0.335691834,95.072,8.204,7,4,0.154,1,142.274,0.405115722
416.70485,0.638278211,0.482432242,144.215,11.869,3,3,0.166,1,402.268,0.276660657
212.16608,0.776598968,0.490079584,141.165,10.562,9,3,0,0,199.082,0.733541056
289.07057,0.486562643,0.333663204,100.771,12.958,7,4,0,1,267.587,0.265861049
